url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,296,170
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,24,3
/elixir-tools/elixir-tools.nvim/issues,17,8
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,15,3
/elixir-tools/elixir-tools.nvim/blob/main/README.md,13,5
/elixir-tools/elixir-tools.nvim/tree/main/bin,10,3
/elixir-tools/elixir-tools.nvim/blob/0de83ff15ab76608ed4020676193bdf5a9d8b9b7/lua/elixir/init.lua,10,1
/elixir-tools/elixir-tools.nvim/blob/main/.tool-versions,9,3
/elixir-tools/elixir-tools.nvim/pulls,9,2
/elixir-tools/elixir-tools.nvim/commits/main,8,4
