url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,262,147
/elixir-tools/elixir-tools.nvim/issues,30,14
/elixir-tools/elixir-tools.nvim/blob/main/README.md,20,7
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,11,5
/elixir-tools/elixir-tools.nvim/releases/tag/v0.15.0,9,8
/elixir-tools/elixir-tools.nvim/pulls,8,5
/elixir-tools/elixir-tools.nvim/releases,8,5
/elixir-tools/elixir-tools.nvim/releases/tag/v0.16.0,7,6
/elixir-tools/elixir-tools.nvim/commit/63a9920e559154847170b278fd45817f5f4bdef0,6,6
/elixir-tools/elixir-tools.nvim/tree/main/doc,6,3
