url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,289,186
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,27,7
/elixir-tools/elixir-tools.nvim/issues,22,13
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/nextls,12,3
/elixir-tools/elixir-tools.nvim/blob/main/README.md,10,4
/elixir-tools/elixir-tools.nvim/commits/main,9,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,7,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,6,3
/elixir-tools/elixir-tools.nvim/tree/main/bin,6,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/mix/init.lua,6,1
