url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,45,36
/elixir-tools/elixir-tools.nvim/issues,3,2
/elixir-tools/elixir-tools.nvim/issues/248,2,1
/elixir-tools/elixir-tools.nvim/blob/main/README.md,1,1
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,1,1
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/version.lua,1,1
/elixir-tools/elixir-tools.nvim/blob/main/release-please-config.json,1,1
/elixir-tools/elixir-tools.nvim/commits/main,1,1
/elixir-tools/elixir-tools.nvim/issues/123,1,1
/elixir-tools/elixir-tools.nvim/issues/24,1,1
