time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-07 00:00:00+00:00,111,34,10,6
2025-05-08 00:00:00+00:00,137,34,22,14
2025-05-09 00:00:00+00:00,108,32,27,14
2025-05-10 00:00:00+00:00,76,29,12,10
2025-05-11 00:00:00+00:00,96,30,36,13
2025-05-12 00:00:00+00:00,112,36,18,13
2025-05-13 00:00:00+00:00,67,22,45,17
2025-05-14 00:00:00+00:00,73,24,28,16
2025-05-15 00:00:00+00:00,69,25,28,14
2025-05-16 00:00:00+00:00,53,21,18,13
2025-05-17 00:00:00+00:00,50,21,15,10
2025-05-18 00:00:00+00:00,94,27,21,11
2025-05-19 00:00:00+00:00,95,27,14,12
2025-05-20 00:00:00+00:00,82,22,37,14
