url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,187,97
/elixir-tools/elixir-tools.nvim/issues,14,6
/elixir-tools/elixir-tools.nvim/blob/main/flake.nix,5,2
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,3,3
/elixir-tools/elixir-tools.nvim/issues/229,3,2
/elixir-tools/elixir-tools.nvim/tree/main,3,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,2,2
/elixir-tools/elixir-tools.nvim/issues/101,2,2
/elixir-tools/elixir-tools.nvim/issues/185,2,2
/elixir-tools/elixir-tools.nvim/pulls,2,2
