url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,301,166
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,37,9
/elixir-tools/elixir-tools.nvim/issues,21,12
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,18,7
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,14,5
/elixir-tools/elixir-tools.nvim/blob/4d003f4b41ab9b4f8b569104fa7818f048ed4e25/lua/elixir/elixirls/init.lua,14,3
/elixir-tools/elixir-tools.nvim/tree/main/bin,10,3
/elixir-tools/elixir-tools.nvim/commits/main,8,3
/elixir-tools/elixir-tools.nvim/blob/main/README.md,7,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,6,3
