url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,191,123
/elixir-tools/elixir-tools.nvim/issues,19,11
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,5,4
/elixir-tools/elixir-tools.nvim/blob/main/README.md,3,3
/elixir-tools/elixir-tools.nvim/actions,2,2
/elixir-tools/elixir-tools.nvim/blob/main/flake.nix,2,2
/elixir-tools/elixir-tools.nvim/blob/main/queries/elixir/injections.scm,2,2
/elixir-tools/elixir-tools.nvim/issues/185,2,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,2,1
/elixir-tools/elixir-tools.nvim/blob/main/tests/fixtures/project_a/mix.exs,2,1
