url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,68,49
/elixir-tools/elixir-tools.nvim/issues/232,7,1
/elixir-tools/elixir-tools.nvim/issues,6,5
/elixir-tools/elixir-tools.nvim/pulls,5,3
/elixir-tools/elixir-tools.nvim/issues/245,4,4
/elixir-tools/elixir-tools.nvim/blob/main/.release-please-manifest.json,2,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/mix/exs.lua,2,1
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/mix/init.lua,2,1
/elixir-tools/elixir-tools.nvim/commit/057f6e522d757cafd6251db326c25bf704404e1d,2,1
/elixir-tools/elixir-tools.nvim/commit/63a2d7892f515daca4b2df9ecab09c6bd45beb9d,2,1
